iso2,iso3,title,date,type,phase,population,year
LS,LSO,Acute Food Insecurity June 2021,2021-08-01,C,4,0,2021
LS,LSO,Acute Food Insecurity June 2021,2021-08-01,C,5,0,2021
LS,LSO,Acute Food Insecurity November 2021,2021-11-16,C,1,609763,2021
LS,LSO,Acute Food Insecurity November 2021,2021-11-16,C,2,536927,2021
LS,LSO,Acute Food Insecurity November 2021,2021-11-16,C,3,311868,2021
LS,LSO,Acute Food Insecurity November 2021,2021-11-16,C,4,16557,2021
LS,LSO,Acute Food Insecurity November 2021,2021-11-16,C,5,0,2021
LS,LSO,Acute Food Insecurity June 2021,2021-12-16,P,1,601962,2021
LS,LSO,Acute Food Insecurity June 2021,2021-12-16,P,2,561285,2021
LS,LSO,Acute Food Insecurity June 2021,2021-12-16,P,3,311868,2021
LS,LSO,Acute Food Insecurity June 2021,2021-12-16,P,4,0,2021
LS,LSO,Acute Food Insecurity June 2021,2021-12-16,P,5,0,2021
LS,LSO,Acute Food Insecurity November 2021,2022-01-31,P,1,609763,2022
LS,LSO,Acute Food Insecurity November 2021,2022-01-31,P,2,527840,2022
LS,LSO,Acute Food Insecurity November 2021,2022-01-31,P,3,311868,2022
LS,LSO,Acute Food Insecurity November 2021,2022-01-31,P,4,25643,2022
LS,LSO,Acute Food Insecurity November 2021,2022-01-31,P,5,0,2022
LS,LSO,Acute Food Insecurity June 2022,2022-08-01,C,1,761172,2022
LS,LSO,Acute Food Insecurity June 2022,2022-08-01,C,2,495471,2022
LS,LSO,Acute Food Insecurity June 2022,2022-08-01,C,3,228504,2022
LS,LSO,Acute Food Insecurity June 2022,2022-08-01,C,4,0,2022
LS,LSO,Acute Food Insecurity June 2022,2022-08-01,C,5,0,2022
LS,LSO,Acute Food Insecurity June 2022,2022-12-16,P,1,654668,2022
LS,LSO,Acute Food Insecurity June 2022,2022-12-16,P,2,511048,2022
LS,LSO,Acute Food Insecurity June 2022,2022-12-16,P,3,319431,2022
LS,LSO,Acute Food Insecurity June 2022,2022-12-16,P,4,0,2022
LS,LSO,Acute Food Insecurity June 2022,2022-12-16,P,5,0,2022
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-03-31,C,1,871988,2017
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-03-31,C,2,1034006,2017
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-03-31,C,3,791082,2017
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-03-31,C,4,248768,2017
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-03-31,C,5,0,2017
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-07-17,P,1,0,2017
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-07-17,P,2,2137302,2017
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-07-17,P,3,847012,2017
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-07-17,P,4,0,2017
MG,MDG,Acute Food Insecurity June 2017 (Grand de Sud),2017-07-17,P,5,0,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-08-31,C,1,886290,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-08-31,C,2,897367,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-08-31,C,3,1059803,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-08-31,C,4,266434,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-08-31,C,5,0,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-12-31,P,1,641319,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-12-31,P,2,722424,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-12-31,P,3,1175149,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-12-31,P,4,448605,2017
MG,MDG,Acute Food Insecurity October 2017 (Sud/Sud Est),2017-12-31,P,5,0,2017
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-04-16,C,1,1183414,2018
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-04-16,C,2,1144867,2018
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-04-16,C,3,709039,2018
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-04-16,C,4,349550,2018
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-04-16,C,5,0,2018
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-08-01,P,1,1020524,2018
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-08-01,P,2,1105025,2018
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-08-01,P,3,860885,2018
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-08-01,P,4,400439,2018
MG,MDG,Acute Food Insecurity June 2018 (Grand Sud - Grand Sud Est),2018-08-01,P,5,0,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-08-31,C,1,2349722,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-08-31,C,2,1194056,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-08-31,C,3,761164,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-08-31,C,4,296133,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-08-31,C,5,0,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-12-31,P,1,1957165,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-12-31,P,2,1336937,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-12-31,P,3,940615,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-12-31,P,4,366360,2018
MG,MDG,Acute Food Insecurity October 2018 (Sud/Sud Est),2018-12-31,P,5,0,2018
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-06-16,C,1,1550706,2019
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-06-16,C,2,1280951,2019
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-06-16,C,3,595931,2019
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-06-16,C,4,134597,2019
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-06-16,C,5,0,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-08-16,C,1,1748884,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-08-16,C,2,1313232,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-08-16,C,3,500075,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-08-16,C,4,0,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-08-16,C,5,0,2019
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-10-01,P,1,1365933,2019
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-10-01,P,2,1280052,2019
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-10-01,P,3,744782,2019
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-10-01,P,4,171423,2019
MG,MDG,Acute Food Insecurity June 2019 (Grand Sud - Grand Sud Est),2019-10-01,P,5,0,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-12-31,P,1,1484233,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-12-31,P,2,1349979,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-12-31,P,3,690659,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-12-31,P,4,37319,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2019-12-31,P,5,0,2019
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2020-05-01,A,1,1878600,2020
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2020-05-01,A,2,1268876,2020
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2020-05-01,A,3,414714,2020
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2020-05-01,A,4,0,2020
MG,MDG,Acute Food Insecurity October 2019 (Grand Sud - Grand Sud Est),2020-05-01,A,5,0,2020
MG,MDG,Acute Food Insecurity March 2020 (Proj. Update),2020-05-17,A,1,671998,2020
MG,MDG,Acute Food Insecurity March 2020 (Proj. Update),2020-05-17,A,2,1049703,2020
MG,MDG,Acute Food Insecurity March 2020 (Proj. Update),2020-05-17,A,3,527108,2020
MG,MDG,Acute Food Insecurity March 2020 (Proj. Update),2020-05-17,A,4,27404,2020
MG,MDG,Acute Food Insecurity March 2020 (Proj. Update),2020-05-17,A,5,0,2020
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2020-10-31,C,1,1191738,2020
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2020-10-31,C,2,1654178,2020
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2020-10-31,C,3,858496,2020
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2020-10-31,C,4,204218,2020
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2020-10-31,C,5,0,2020
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2021-02-15,P,1,942182,2021
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2021-02-15,P,2,1617679,2021
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2021-02-15,P,3,1067021,2021
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2021-02-15,P,4,281748,2021
MG,MDG,Acute Food Insecurity November 2020 (G.Sud- Sud E),2021-02-15,P,5,0,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-06-16,C,1,549913,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-06-16,C,2,995876,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-06-16,C,3,731502,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-06-16,C,4,392214,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-06-16,C,5,13918,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-10-31,P,1,463647,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-10-31,P,2,915231,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-10-31,P,3,801479,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-10-31,P,4,484022,2021
MG,MDG,Acute Food Insecurity April 2021 (Grand Sud),2021-10-31,P,5,27836,2021
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2021-11-16,C,1,951649,2021
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2021-11-16,C,2,1820101,2021
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2021-11-16,C,3,1237869,2021
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2021-11-16,C,4,404775,2021
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2021-11-16,C,5,0,2021
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-02-15,P,1,864725,2022
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-02-15,P,2,1912243,2022
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-02-15,P,3,1303605,2022
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-02-15,P,4,333821,2022
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-02-15,P,5,0,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-06-01,C,1,1423978,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-06-01,C,2,2142498,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-06-01,C,3,1495074,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-06-01,C,4,189056,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-06-01,C,5,0,2022
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-06-16,A,1,1287044,2022
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-06-16,A,2,2039368,2022
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-06-16,A,3,911630,2022
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-06-16,A,4,181533,2022
MG,MDG,Acute Food Insecurity November 2021 (GrandSud/Est),2022-06-16,A,5,0,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-08-31,C,1,188736,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-08-31,C,2,350155,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-08-31,C,3,176500,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-08-31,C,4,14362,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-08-31,C,5,0,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-10-01,P,1,1199455,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-10-01,P,2,2106299,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-10-01,P,3,1723006,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-10-01,P,4,221846,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2022-10-01,P,5,0,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-12-01,P,1,211423,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-12-01,P,2,380706,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-12-01,P,3,134514,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-12-01,P,4,3111,2022
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2022-12-01,P,5,0,2022
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2023-01-15,A,1,1096493,2023
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2023-01-15,A,2,2089808,2023
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2023-01-15,A,3,1779639,2023
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2023-01-15,A,4,284667,2023
MG,MDG,Acute Food Insecurity April 2022 (GrandSud/Est),2023-01-15,A,5,0,2023
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2023-02-15,A,1,189297,2023
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2023-02-15,A,2,367248,2023
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2023-02-15,A,3,158845,2023
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2023-02-15,A,4,14362,2023
MG,MDG,Acute Food Insecurity July 2022 (Grand Sud Est),2023-02-15,A,5,0,2023
ML,MLI,Cadre Harmonisé Analysis March 2022 (Projection),2022-07-01,P,1,15442554,2022
ML,MLI,Cadre Harmonisé Analysis March 2022 (Projection),2022-07-01,P,2,4417117,2022
ML,MLI,Cadre Harmonisé Analysis March 2022 (Projection),2022-07-01,P,3,1680684,2022
ML,MLI,Cadre Harmonisé Analysis March 2022 (Projection),2022-07-01,P,4,156560,2022
ML,MLI,Cadre Harmonisé Analysis March 2022 (Projection),2022-07-01,P,5,0,2022
ML,MLI,Cadre Harmonisé Analysis November 2021,2022-07-01,P,1,15442554,2022
ML,MLI,Cadre Harmonisé Analysis November 2021,2022-07-01,P,2,4417117,2022
ML,MLI,Cadre Harmonisé Analysis November 2021,2022-07-01,P,3,1680684,2022
ML,MLI,Cadre Harmonisé Analysis November 2021,2022-07-01,P,4,156560,2022
ML,MLI,Cadre Harmonisé Analysis November 2021,2022-07-01,P,5,0,2022
ML,MLI,Cadre Harmonisé Analysis November 2020,2021-07-01,P,1,16158897,2021
ML,MLI,Cadre Harmonisé Analysis November 2020,2021-07-01,P,2,3761599,2021
ML,MLI,Cadre Harmonisé Analysis November 2020,2021-07-01,P,3,921087,2021
ML,MLI,Cadre Harmonisé Analysis November 2020,2021-07-01,P,4,33848,2021
ML,MLI,Cadre Harmonisé Analysis November 2020,2021-07-01,P,5,0,2021
MR,MRT,Cadre Harmonisé Analysis March 2022,2022-07-01,P,1,2044956,2022
MR,MRT,Cadre Harmonisé Analysis March 2022,2022-07-01,P,2,1434953,2022
MR,MRT,Cadre Harmonisé Analysis March 2022,2022-07-01,P,3,795937,2022
MR,MRT,Cadre Harmonisé Analysis March 2022,2022-07-01,P,4,83429,2022
MR,MRT,Cadre Harmonisé Analysis March 2022,2022-07-01,P,5,0,2022
MR,MRT,Cadre Harmonisé Analysis November 2021,2022-07-01,P,1,2513113,2022
MR,MRT,Cadre Harmonisé Analysis November 2021,2022-07-01,P,2,1197852,2022
MR,MRT,Cadre Harmonisé Analysis November 2021,2022-07-01,P,3,627317,2022
MR,MRT,Cadre Harmonisé Analysis November 2021,2022-07-01,P,4,33757,2022
MR,MRT,Cadre Harmonisé Analysis November 2021,2022-07-01,P,5,0,2022
MR,MRT,Cadre Harmonisé Analysis November 2020,2021-07-01,P,1,2733981,2021
MR,MRT,Cadre Harmonisé Analysis November 2020,2021-07-01,P,2,1036163,2021
MR,MRT,Cadre Harmonisé Analysis November 2020,2021-07-01,P,3,389393,2021
MR,MRT,Cadre Harmonisé Analysis November 2020,2021-07-01,P,4,20142,2021
MR,MRT,Cadre Harmonisé Analysis November 2020,2021-07-01,P,5,0,2021
MW,MWI,Acute Food Insecurity July 2017,2017-08-01,C,1,11520844,2017
MW,MWI,Acute Food Insecurity July 2017,2017-08-01,C,2,1890149,2017
MW,MWI,Acute Food Insecurity July 2017,2017-08-01,C,3,364752,2017
MW,MWI,Acute Food Insecurity July 2017,2017-08-01,C,4,0,2017
MW,MWI,Acute Food Insecurity July 2017,2017-08-01,C,5,0,2017
MW,MWI,Acute Food Insecurity July 2017,2017-12-16,P,1,9935845,2017
MW,MWI,Acute Food Insecurity July 2017,2017-12-16,P,2,3111071,2017
MW,MWI,Acute Food Insecurity July 2017,2017-12-16,P,3,1042322,2017
MW,MWI,Acute Food Insecurity July 2017,2017-12-16,P,4,0,2017
MW,MWI,Acute Food Insecurity July 2017,2017-12-16,P,5,0,2017
MW,MWI,Acute Food Insecurity August 2018,2018-08-01,C,1,8610485,2018
MW,MWI,Acute Food Insecurity August 2018,2018-08-01,C,2,4470532,2018
MW,MWI,Acute Food Insecurity August 2018,2018-08-01,C,3,1799224,2018
MW,MWI,Acute Food Insecurity August 2018,2018-08-01,C,4,404154,2018
MW,MWI,Acute Food Insecurity August 2018,2018-08-01,C,5,0,2018
MW,MWI,Acute Food Insecurity August 2018,2018-12-16,P,1,6914285,2018
MW,MWI,Acute Food Insecurity August 2018,2018-12-16,P,2,5030032,2018
MW,MWI,Acute Food Insecurity August 2018,2018-12-16,P,3,2857245,2018
MW,MWI,Acute Food Insecurity August 2018,2018-12-16,P,4,449160,2018
MW,MWI,Acute Food Insecurity August 2018,2018-12-16,P,5,0,2018
MW,MWI,Acute Food Insecurity June 2019,2019-08-01,C,1,11138502,2019
MW,MWI,Acute Food Insecurity June 2019,2019-08-01,C,2,2915890,2019
MW,MWI,Acute Food Insecurity June 2019,2019-08-01,C,3,673196,2019
MW,MWI,Acute Food Insecurity June 2019,2019-08-01,C,4,0,2019
MW,MWI,Acute Food Insecurity June 2019,2019-08-01,C,5,0,2019
MW,MWI,Acute Food Insecurity June 2019,2019-12-16,P,1,10086398,2019
MW,MWI,Acute Food Insecurity June 2019,2019-12-16,P,2,3584982,2019
MW,MWI,Acute Food Insecurity June 2019,2019-12-16,P,3,1062675,2019
MW,MWI,Acute Food Insecurity June 2019,2019-12-16,P,4,0,2019
MW,MWI,Acute Food Insecurity June 2019,2019-12-16,P,5,0,2019
MW,MWI,Acute Food Insecurity Nov 2019 (Projection Update),2019-12-31,P,1,8539893,2019
MW,MWI,Acute Food Insecurity Nov 2019 (Projection Update),2019-12-31,P,2,4314760,2019
MW,MWI,Acute Food Insecurity Nov 2019 (Projection Update),2019-12-31,P,3,1862759,2019
MW,MWI,Acute Food Insecurity Nov 2019 (Projection Update),2019-12-31,P,4,16650,2019
MW,MWI,Acute Food Insecurity Nov 2019 (Projection Update),2019-12-31,P,5,0,2019
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-08-01,C,1,10457215,2020
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-08-01,C,2,5524860,2020
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-08-01,C,3,1696880,2020
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-08-01,C,4,0,2020
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-08-01,C,5,0,2020
MW,MWI,Acute Food Insecurity November 2020,2020-11-16,C,1,8945225,2020
MW,MWI,Acute Food Insecurity November 2020,2020-11-16,C,2,6183030,2020
MW,MWI,Acute Food Insecurity November 2020,2020-11-16,C,3,2549703,2020
MW,MWI,Acute Food Insecurity November 2020,2020-11-16,C,4,0,2020
MW,MWI,Acute Food Insecurity November 2020,2020-11-16,C,5,0,2020
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-12-16,P,1,8840896,2020
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-12-16,P,2,6219071,2020
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-12-16,P,3,2617989,2020
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-12-16,P,4,0,2020
MW,MWI,Acute Food Insecurity August 2020 (Rural/Urban),2020-12-16,P,5,0,2020
MW,MWI,Acute Food Insecurity November 2020,2021-01-31,P,1,8768789,2021
MW,MWI,Acute Food Insecurity November 2020,2021-01-31,P,2,6266629,2021
MW,MWI,Acute Food Insecurity November 2020,2021-01-31,P,3,2509092,2021
MW,MWI,Acute Food Insecurity November 2020,2021-01-31,P,4,133446,2021
MW,MWI,Acute Food Insecurity November 2020,2021-01-31,P,5,0,2021
MW,MWI,Acute Food Insecurity August 2021,2021-08-01,C,1,14160114,2021
MW,MWI,Acute Food Insecurity August 2021,2021-08-01,C,2,3602819,2021
MW,MWI,Acute Food Insecurity August 2021,2021-08-01,C,3,1064674,2021
MW,MWI,Acute Food Insecurity August 2021,2021-08-01,C,4,0,2021
MW,MWI,Acute Food Insecurity August 2021,2021-08-01,C,5,0,2021
MW,MWI,Acute Food Insecurity November 2021,2021-11-16,C,1,13075817,2021
MW,MWI,Acute Food Insecurity November 2021,2021-11-16,C,2,4355048,2021
MW,MWI,Acute Food Insecurity November 2021,2021-11-16,C,3,1396743,2021
MW,MWI,Acute Food Insecurity November 2021,2021-11-16,C,4,0,2021
MW,MWI,Acute Food Insecurity November 2021,2021-11-16,C,5,0,2021
MW,MWI,Acute Food Insecurity August 2021,2021-12-16,P,1,12837062,2021
MW,MWI,Acute Food Insecurity August 2021,2021-12-16,P,2,4494152,2021
MW,MWI,Acute Food Insecurity August 2021,2021-12-16,P,3,1496396,2021
MW,MWI,Acute Food Insecurity August 2021,2021-12-16,P,4,0,2021
MW,MWI,Acute Food Insecurity August 2021,2021-12-16,P,5,0,2021
MW,MWI,Acute Food Insecurity November 2021,2022-01-31,P,1,12172450,2022
MW,MWI,Acute Food Insecurity November 2021,2022-01-31,P,2,5001884,2022
MW,MWI,Acute Food Insecurity November 2021,2022-01-31,P,3,1653277,2022
MW,MWI,Acute Food Insecurity November 2021,2022-01-31,P,4,0,2022
MW,MWI,Acute Food Insecurity November 2021,2022-01-31,P,5,0,2022
MW,MWI,Acute Food Insecurity June 2022,2022-07-17,C,1,10232736,2022
MW,MWI,Acute Food Insecurity June 2022,2022-07-17,C,2,6483482,2022
MW,MWI,Acute Food Insecurity June 2022,2022-07-17,C,3,2632741,2022
MW,MWI,Acute Food Insecurity June 2022,2022-07-17,C,4,0,2022
MW,MWI,Acute Food Insecurity June 2022,2022-07-17,C,5,0,2022
MW,MWI,Acute Food Insecurity June 2022,2022-12-16,P,1,8815303,2022
MW,MWI,Acute Food Insecurity June 2022,2022-12-16,P,2,6679660,2022
MW,MWI,Acute Food Insecurity June 2022,2022-12-16,P,3,3822502,2022
MW,MWI,Acute Food Insecurity June 2022,2022-12-16,P,4,0,2022
MW,MWI,Acute Food Insecurity June 2022,2022-12-16,P,5,0,2022
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-03-17,C,1,1096341,2017
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-03-17,C,2,799090,2017
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-03-17,C,3,762581,2017
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-03-17,C,4,95895,2017
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-03-17,C,5,0,2017
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-07-02,P,1,1316040,2017
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-07-02,P,2,1127991,2017
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-07-02,P,3,292103,2017
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-07-02,P,4,15975,2017
MZ,MOZ,Acute Food Insecurity May 2017 (20 districts),2017-07-02,P,5,0,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-07-17,C,1,18135776,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-07-17,C,2,554293,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-07-17,C,3,52395,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-07-17,C,4,0,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-07-17,C,5,0,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-12-16,P,1,17777722,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-12-16,P,2,612996,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-12-16,P,3,349512,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-12-16,P,4,0,2017
MZ,MOZ,Acute Food Insecurity July 2017,2017-12-16,P,5,0,2017
MZ,MOZ,Acute Food Insecurity May 2018 (36 districts),2018-06-16,C,1,3065423,2018
MZ,MOZ,Acute Food Insecurity May 2018 (36 districts),2018-06-16,C,2,1251821,2018
MZ,MOZ,Acute Food Insecurity May 2018 (36 districts),2018-06-16,C,3,721658,2018
MZ,MOZ,Acute Food Insecurity May 2018 (36 districts),2018-06-16,C,4,169400,2018
MZ,MOZ,Acute Food Insecurity May 2018 (36 districts),2018-06-16,C,5,0,2018
MZ,MOZ,Acute Food Insecurity October 2018,2018-10-17,C,1,19147422,2018
MZ,MOZ,Acute Food Insecurity October 2018,2018-10-17,C,2,7837962,2018
MZ,MOZ,Acute Food Insecurity October 2018,2018-10-17,C,3,1343402,2018
